Bib,Name,Country,Gender,Division,Overall Time,Overall Rank,Gender Rank,Age Group Rank,Swim Time,Swim Rank,Gender Swim Rank,Age Group Swim Rank,Bike Time,Bike Rank,Gender Bike Rank,Age Group Bike Rank,Run Time,Run Rank,Gender Run Rank,Age Group Run Rank,Transition 1 Time,Transition 1 Rank,Gender Transition 1 Rank,Age Group Transition 1 Rank,Transition 2 Time,Transition 2 Rank,Gender Transition 2 Rank,Age Group Transition 2 Rank,Finish,Qualifier Time,Qualifier Rank,Gender Qualifier Rank,Qualified
1079,Maria Brochado,Brazil,Female,F25-29,06:03:06,1115,193,19,00:43:17,1078,189,19,03:03:52,1251,225,23,02:08:07,941,167,21,00:3:06,564,95,7,00:4:45,1238,246,24,FIN,06:03:06,1233,221,
1386,Eduardo Pereira Tebaldi,Brazil,Male,M30-34,06:16:16,1204,991,167,00:43:04,1065,879,146,03:13:10,1329,1083,174,02:05:47,887,733,124,00:7:01,1406,1112,179,00:7:15,1401,1110,180,FIN,06:03:17,1234,1013,
1385,Mateus Silva Reginato Se,Brazil,Male,M30-34,06:17:25,1210,995,168,00:46:57,1251,1011,169,03:17:45,1362,1102,176,02:03:50,839,693,114,00:4:52,1171,918,148,00:4:01,1090,886,148,FIN,06:04:23,1235,1014,
454,Carolina Rocha,Brazil,Female,F40-44,06:26:38,1253,224,53,00:45:44,1208,229,54,03:18:05,1365,263,62,02:15:00,1076,197,45,00:3:33,767,144,33,00:4:16,1145,219,52,FIN,06:04:26,1236,222,
1075,Marilia Ximenes,Brazil,Female,F25-29,06:04:27,1126,196,20,00:49:29,1333,265,24,02:59:25,1200,202,20,02:08:04,940,166,20,00:3:21,679,124,9,00:4:07,1120,210,19,FIN,06:04:27,1237,223,
1227,Victor Carvalho,Brazil,Male,M25-29,06:07:14,1144,945,75,00:47:39,1278,1032,85,02:47:11,934,809,65,02:26:53,1222,987,79,00:2:37,315,261,20,00:2:54,666,551,52,FIN,06:04:37,1238,1015,
1015,Marcela Ferreira Paes,Brazil,Female,F45-49,06:37:01,1298,241,49,00:42:46,1047,181,31,03:25:51,1390,277,58,02:18:48,1126,211,40,00:4:23,1061,226,39,00:5:13,1303,265,54,FIN,06:04:56,1239,224,
1024,Daniela Passos Nissim,Brazil,Female,F45-49,06:37:03,1299,242,50,00:44:53,1168,215,40,02:47:21,937,126,18,02:55:57,1376,276,58,00:3:40,814,157,26,00:5:12,1300,263,53,FIN,06:04:58,1240,225,
1281,Guilherme De Lira Sobrinho,Brazil,Male,M30-34,06:18:16,1214,999,169,00:50:06,1343,1075,178,02:37:46,669,604,96,02:42:40,1338,1079,178,00:3:07,568,472,72,00:4:37,1220,980,163,FIN,06:05:12,1241,1016,
1201,Pedro Espindola Del Sante,Brazil,Male,M25-29,06:07:56,1152,952,76,00:41:55,995,835,73,02:50:43,1022,876,70,02:26:43,1220,985,78,00:4:43,1143,895,74,00:3:51,1048,852,70,FIN,06:05:19,1242,1017,
1526,Wagner Miranda,Brazil,Male,M50-54,06:53:38,1346,1087,71,00:49:39,1334,1069,73,03:11:57,1322,1079,71,02:40:30,1325,1068,67,00:6:09,1365,1077,77,00:5:23,1313,1046,70,FIN,06:05:21,1243,1018,
1263,Augusto Cesar Faria Silva,Brazil,Male,M30-34,06:18:30,1215,1000,170,00:42:52,1052,869,143,03:02:01,1230,1014,167,02:26:35,1219,984,167,00:3:30,744,603,88,00:3:31,929,757,127,FIN,06:05:26,1244,1019,
146,Fabio Barboza Filho,Brazil,Male,M35-39,06:24:43,1241,1019,209,00:45:23,1191,969,196,02:50:32,1017,872,182,02:42:23,1335,1077,223,00:3:26,713,580,122,00:2:59,700,582,140,FIN,06:05:28,1245,1020,
1223,Guilherme Kfouri,Brazil,Male,M25-29,06:08:09,1156,956,77,00:38:50,772,653,60,03:06:14,1276,1044,83,02:16:29,1098,893,74,00:3:47,861,686,63,00:2:48,618,511,49,FIN,06:05:32,1246,1021,
244,Matheus Castro,Brazil,Male,M35-39,06:24:52,1242,1020,210,00:49:46,1337,1071,216,02:59:14,1194,995,204,02:24:58,1209,976,201,00:5:09,1235,970,205,00:5:46,1352,1074,221,FIN,06:05:37,1247,1022,
440,Lane Gomes,Brazil,Female,F40-44,06:27:55,1260,228,54,00:48:40,1311,258,62,02:56:57,1154,184,42,02:34:58,1296,253,58,00:3:42,825,162,40,00:3:38,977,183,46,FIN,06:05:39,1248,226,
1005,Renata Da Fonseca Carvalho Melo,Brazil,Female,F45-49,06:37:49,1301,244,51,00:46:38,1243,237,45,03:05:42,1273,231,46,02:37:09,1312,256,53,00:3:47,866,176,30,00:4:32,1201,233,47,FIN,06:05:40,1249,227,
345,Eduardo Marques Batista,Brazil,Male,M35-39,06:25:02,1243,1021,211,00:42:00,1002,840,169,03:16:17,1353,1095,229,02:19:00,1129,918,185,00:4:03,961,765,162,00:3:41,996,810,179,FIN,06:05:46,1250,1023,
780,Vinicius Elias Nascimento,Brazil,Male,M45-49,06:47:28,1325,1073,198,00:48:48,1315,1056,192,03:14:03,1341,1089,198,02:32:24,1283,1033,191,00:8:18,1427,1130,206,00:3:54,1067,867,143,FIN,06:05:49,1251,1024,
333,Vinicius Pereira Cavalcante Ferreira Dos Santos,Brazil,Male,M35-39,06:25:18,1247,1025,212,00:41:31,970,816,164,03:02:05,1231,1015,211,02:27:00,1223,988,203,00:8:14,1425,1128,233,00:6:28,1388,1102,225,FIN,06:06:02,1252,1025,
1623,Cristovam Garcia,Brazil,Male,M65-69,07:59:32,1411,1123,4,00:51:41,1369,1089,4,03:31:16,1408,1125,4,03:19:42,1407,1120,4,00:8:58,1435,1137,4,00:7:55,1413,1119,4,FIN,06:06:21,1253,1026,
1000,Flavia Duarte Alves,Brazil,Female,F45-49,06:38:45,1303,246,52,00:55:50,1411,289,57,03:23:18,1383,275,57,02:10:04,984,176,34,00:4:26,1072,230,40,00:5:08,1287,261,52,FIN,06:06:31,1254,228,
150,Lucas Portes De Oliveira,Brazil,Male,M35-39,06:26:04,1250,1027,213,00:49:02,1324,1063,215,03:23:44,1385,1110,231,02:04:55,865,716,157,00:5:03,1217,956,202,00:3:21,860,703,163,FIN,06:06:45,1255,1027,
299,Brunno Cezar Aiello De Moraes,Brazil,Male,M35-39,06:26:34,1252,1029,214,00:55:21,1407,1120,228,03:04:19,1261,1034,215,02:19:21,1137,925,187,00:3:25,708,575,120,00:4:08,1123,913,193,FIN,06:07:14,1256,1028,
274,Caio Cezar De Figueiredo Paiva,Brazil,Male,M35-39,06:27:25,1258,1032,215,00:45:14,1182,963,195,03:26:10,1392,1114,232,02:01:30,788,652,146,00:7:04,1407,1113,231,00:7:27,1405,1114,228,FIN,06:08:02,1257,1029,
1460,Junia Veloso De Castro,Brazil,Female,F55-59,07:01:05,1364,270,10,00:52:28,1386,282,10,03:09:50,1308,238,9,02:50:35,1363,270,11,00:3:59,940,192,6,00:4:13,1139,216,6,FIN,06:08:16,1258,229,
975,KLAYTON HENRIQUE MORAIS RIBEIRO,Brazil,Male,M45-49,06:51:34,1340,1082,199,01:01:30,1436,1141,209,03:09:42,1306,1069,194,02:25:41,1214,980,183,00:8:23,1428,1131,207,00:6:18,1375,1092,203,FIN,06:09:30,1259,1030,
680,Benedito Villela Alves Costa Junior,Brazil,Male,M40-44,06:41:00,1309,1060,223,00:46:07,1222,991,210,03:07:21,1293,1058,229,02:38:40,1320,1063,227,00:2:55,461,388,89,00:5:56,1360,1080,230,FIN,06:11:24,1260,1031,
143,Pedro Henrique Rodrigues Viana,Brazil,Male,M35-39,06:30:58,1269,1040,216,00:53:25,1393,1110,225,03:00:26,1216,1008,208,02:28:33,1248,1011,210,00:5:21,1276,1003,208,00:3:13,808,662,156,FIN,06:11:25,1261,1032,
436,Marayza Ribeiro,Brazil,Female,F40-44,06:34:26,1286,234,55,00:46:57,1252,241,60,02:52:25,1061,157,35,02:49:29,1358,268,63,00:2:34,294,50,11,00:3:01,716,125,27,FIN,06:11:47,1262,230,
168,Murilo Nogueira Da Silva,Brazil,Male,M35-39,06:31:43,1272,1042,217,00:44:42,1159,947,192,03:26:54,1394,1115,233,02:09:57,983,808,170,00:5:45,1330,1048,214,00:4:25,1176,951,200,FIN,06:12:07,1263,1033,
444,Flávia Diniz de Sá,Brazil,Female,F40-44,06:35:07,1289,236,56,00:40:26,905,144,31,03:13:18,1331,247,57,02:29:17,1257,240,54,00:6:14,1375,292,68,00:5:52,1359,280,67,FIN,06:12:26,1264,231,
465,Paula Figueira,Brazil,Female,F40-44,06:35:30,1292,239,57,00:45:56,1217,231,55,03:28:26,1398,280,66,02:11:38,1012,185,42,00:4:52,1172,254,62,00:4:38,1226,242,58,FIN,06:12:47,1265,232,
1523,Marcio Nazareno Rassi Paranhos,Brazil,Male,M50-54,07:02:21,1365,1095,72,00:38:04,726,611,35,03:04:14,1260,1033,66,03:10:15,1398,1114,74,00:5:39,1316,1034,72,00:4:08,1127,916,60,FIN,06:13:03,1266,1034,
646,Anderson Cunha Oliveira,Brazil,Male,M40-44,06:43:09,1318,1068,224,00:58:17,1425,1133,239,03:03:57,1254,1029,223,02:33:52,1293,1041,219,00:3:37,794,642,149,00:3:25,892,728,163,FIN,06:13:23,1267,1035,
421,Kennia Leonel De Carvalho Neves,Brazil,Female,F35-39,06:26:49,1255,226,50,00:50:22,1351,273,59,03:09:56,1310,240,54,02:17:46,1110,208,50,00:4:15,1015,210,50,00:4:29,1191,230,48,FIN,06:13:35,1268,233,
1115,Luiz Felipe Giagio,Brazil,Male,M18-24,06:13:42,1190,979,23,00:33:05,307,272,10,02:33:48,544,492,16,03:01:08,1384,1106,23,00:2:42,352,294,13,00:2:59,696,578,21,FIN,06:13:42,1269,1036,
1082,Julia Santos Araujo,Brazil,Female,F25-29,06:13:59,1191,212,21,00:31:42,228,29,3,03:02:16,1235,219,22,02:31:55,1278,248,23,00:3:29,736,139,12,00:4:37,1219,240,23,FIN,06:13:59,1270,234,
612,Gustavo Trindade De Queiroz,Brazil,Male,M40-44,06:43:47,1320,1069,225,01:00:54,1433,1138,240,03:06:22,1280,1048,226,02:24:41,1206,973,211,00:6:12,1372,1083,234,00:5:38,1339,1065,228,FIN,06:13:59,1271,1037,
213,Victor Hugo De Sousa Machado,Brazil,Male,M35-39,06:33:57,1283,1050,218,00:36:53,612,519,110,02:39:16,719,645,143,03:08:46,1396,1113,228,00:4:58,1199,940,198,00:4:05,1108,901,192,FIN,06:14:15,1272,1038,
1191,Matheus Constante,Brazil,Male,M25-29,06:16:57,1208,994,78,00:37:09,636,539,54,02:52:00,1051,895,71,02:32:37,1284,1034,82,00:7:55,1421,1124,89,00:7:16,1403,1112,88,FIN,06:14:16,1273,1039,
194,Joao Victor Carniel Nunes,Brazil,Male,M35-39,06:34:11,1285,1052,219,00:58:10,1423,1131,231,03:06:23,1282,1049,218,02:23:42,1198,967,196,00:3:12,608,504,106,00:2:45,597,496,118,FIN,06:14:28,1274,1040,
1440,Thaise Zaupa Thaise Zaupa,Brazil,Female,F50-54,06:55:46,1352,263,18,00:37:56,717,114,4,03:00:20,1215,208,12,03:08:30,1395,283,20,00:4:26,1073,231,15,00:4:34,1215,236,15,FIN,06:14:51,1275,235,
1048,Katia Crastechini,Brazil,Female,F45-49,06:48:28,1329,253,53,00:45:36,1200,226,42,03:17:54,1363,261,52,02:32:59,1286,251,51,00:5:32,1305,281,57,00:6:27,1387,286,59,FIN,06:15:27,1276,236,
498,Lidiane Feline,Brazil,Female,F40-44,06:38:27,1302,245,58,00:48:50,1317,260,64,03:17:33,1361,260,61,02:23:41,1197,231,53,00:4:57,1187,258,63,00:3:26,899,167,40,FIN,06:15:34,1277,237,
1072,Anna Sandim,Brazil,Female,F25-29,06:16:48,1206,214,22,00:45:37,1202,227,22,02:56:11,1137,181,17,02:25:48,1217,235,22,00:4:17,1027,212,20,00:4:56,1263,253,25,FIN,06:16:48,1278,238,
1076,GABRIELA QUASS FEDERIGHI,Brazil,Female,F25-29,06:17:05,1209,215,23,00:36:03,542,77,12,02:57:14,1160,187,18,02:37:18,1314,257,24,00:3:58,934,190,18,00:2:32,494,84,7,FIN,06:17:05,1279,239,
1027,Alessandra Bittencourt Crestani Rodrigues,Brazil,Female,F45-49,06:50:45,1336,256,54,00:57:35,1421,292,59,03:21:37,1378,271,56,02:22:11,1181,225,43,00:4:35,1111,243,45,00:4:48,1244,249,50,FIN,06:17:33,1280,240,
1145,Breno Fusco,Brazil,Male,M25-29,06:20:16,1221,1005,79,00:40:26,904,761,67,02:54:46,1103,933,74,02:40:07,1323,1066,86,00:2:50,410,347,32,00:2:07,273,230,30,FIN,06:17:34,1281,1041,
736,Otavio Henrique Veloso Leite,Brazil,Male,M40-44,06:48:11,1328,1076,226,00:51:29,1366,1088,228,03:04:22,1262,1035,224,02:37:53,1316,1059,225,00:5:00,1207,947,208,00:9:26,1419,1124,236,FIN,06:18:03,1282,1042,
1602,Paulo Castro,Brazil,Male,M55-59,07:21:31,1386,1108,31,00:53:47,1400,1115,32,03:16:39,1356,1098,32,02:59:34,1383,1105,31,00:5:40,1319,1037,28,00:5:51,1358,1079,29,FIN,06:18:09,1283,1043,
1173,Bruno Auriemo Miglorancia,Brazil,Male,M25-29,06:21:03,1227,1011,80,00:41:05,943,792,70,03:03:29,1246,1024,81,02:25:42,1216,982,76,00:6:15,1376,1084,85,00:4:32,1200,968,80,FIN,06:18:20,1284,1044,
375,Camila Vanni,Brazil,Female,F35-39,06:32:10,1276,231,51,00:50:43,1359,276,60,03:00:02,1209,205,48,02:30:19,1267,245,54,00:4:21,1051,222,52,00:6:44,1395,288,56,FIN,06:18:45,1285,241,
372,Caroline Gregorio Honorio,Brazil,Female,F35-39,06:33:35,1282,233,52,00:42:07,1007,165,41,03:14:41,1347,255,57,02:22:49,1192,228,52,00:5:45,1331,283,58,00:8:14,1416,295,60,FIN,06:20:07,1286,242,
600,Glauber Pires Ferreira,Brazil,Male,M40-44,06:50:37,1334,1079,227,00:52:10,1378,1098,231,03:31:39,1409,1126,238,02:08:20,944,776,169,00:8:13,1424,1127,237,00:10:15,1422,1127,238,FIN,06:20:18,1287,1045,
684,Vitor Martins Noe,Brazil,Male,M40-44,06:50:52,1337,1081,228,00:52:26,1384,1103,232,02:53:52,1088,921,201,02:37:06,1309,1055,223,00:3:27,725,589,133,00:24:01,1424,1129,239,FIN,06:20:32,1288,1046,
1374,Afonso Leone Ignacio,Brazil,Male,M30-34,06:35:03,1288,1053,171,00:37:36,686,578,88,03:33:18,1411,1128,179,02:15:17,1080,882,155,00:5:09,1236,971,159,00:3:42,1005,817,136,FIN,06:21:25,1289,1047,
338,Vinícius Penido,Brazil,Male,M35-39,06:41:57,1316,1066,220,00:38:20,744,627,129,03:12:46,1326,1081,225,02:37:07,1310,1056,220,00:8:05,1423,1126,232,00:5:38,1338,1064,220,FIN,06:21:51,1290,1048,
1326,Klever Paulo De Oliveira,Brazil,Male,M30-34,06:35:49,1294,1055,172,00:52:53,1389,1107,180,03:13:47,1337,1086,175,02:18:27,1121,911,157,00:5:16,1257,987,164,00:5:25,1321,1051,172,FIN,06:22:09,1291,1049,
775,Jairo Almeida De Miranda Filho,Brazil,Male,M45-49,07:05:50,1370,1097,200,00:47:32,1270,1025,182,03:28:02,1397,1118,204,02:35:00,1297,1044,193,00:7:24,1414,1118,203,00:7:52,1412,1118,209,FIN,06:22:18,1292,1050,
1620,Walther Krause,Brazil,Male,M60-64,07:47:03,1407,1121,20,00:48:50,1316,1057,18,03:27:30,1395,1116,19,03:16:52,1403,1117,20,00:6:17,1379,1086,18,00:7:33,1406,1115,20,FIN,06:22:36,1293,1051,
366,Camyla Carvalho,Brazil,Female,F35-39,06:36:57,1297,240,53,00:48:06,1292,252,56,03:18:56,1369,266,59,02:21:03,1167,222,51,00:4:06,970,199,47,00:4:46,1239,247,51,FIN,06:23:22,1294,243,
1150,Rafael Taylor Dos Santos,Brazil,Male,M25-29,06:27:07,1256,1030,81,00:53:26,1395,1112,88,03:05:03,1265,1037,82,02:13:28,1043,850,70,00:8:45,1432,1134,90,00:6:25,1386,1101,87,FIN,06:24:22,1295,1052,
192,Carlos Henrique Ferraz Cardoso,Brazil,Male,M35-39,06:45:15,1322,1070,221,00:52:15,1381,1101,223,03:01:29,1225,1012,210,02:35:11,1300,1047,218,00:8:25,1430,1132,234,00:7:55,1414,1120,231,FIN,06:24:59,1296,1053,
167,Carlos Henrique Sales Rodrigues,Brazil,Male,M35-39,06:45:21,1323,1071,222,01:00:18,1432,1137,233,03:14:28,1344,1092,227,02:22:53,1193,965,195,00:4:55,1183,926,195,00:2:46,607,501,119,FIN,06:25:04,1297,1054,
1031,Mônica Nakashima,Brazil,Female,F45-49,06:59:32,1359,267,55,00:55:05,1405,287,56,03:10:07,1311,241,50,02:44:16,1345,263,55,00:5:51,1338,285,58,00:4:14,1141,218,41,FIN,06:25:38,1298,244,
1443,Alexandra Risso,Brazil,Female,F50-54,07:08:28,1372,274,19,00:50:17,1348,270,17,03:24:21,1386,276,18,02:43:02,1340,260,18,00:5:16,1258,271,19,00:5:33,1333,273,21,FIN,06:26:18,1299,245,
385,Fernanda Queiroz Veloso,Brazil,Female,F35-39,06:40:01,1305,248,54,00:47:55,1287,250,55,03:14:54,1349,257,58,02:29:02,1254,238,53,00:4:23,1063,228,54,00:3:47,1030,193,42,FIN,06:26:20,1300,246,
990,Cleidemar Araujo,Brazil,Male,M45-49,07:10:45,1374,1099,201,00:45:59,1218,987,174,03:38:45,1423,1135,208,02:35:06,1299,1046,194,00:5:54,1344,1059,186,00:5:02,1275,1018,179,FIN,06:26:43,1301,1055,
466,Erica Calbo,Brazil,Female,F40-44,06:50:19,1333,255,59,00:51:40,1368,280,68,03:06:46,1284,234,53,02:45:12,1349,265,62,00:3:41,820,159,39,00:3:00,710,122,26,FIN,06:26:45,1302,247,
412,Ingrid Mellise Dumont De Souza,Brazil,Female,F35-39,06:40:45,1308,249,55,00:39:54,857,139,30,03:01:45,1228,215,50,02:50:41,1364,271,57,00:4:15,1016,211,51,00:4:11,1135,215,47,FIN,06:27:02,1303,248,
425,Jaqueline Joice Reboucas Pires Noe,Brazil,Female,F40-44,06:50:52,1338,257,60,00:52:24,1383,281,69,03:12:43,1325,245,56,02:37:07,1311,255,59,00:3:38,801,154,38,00:4:59,1269,256,61,FIN,06:27:16,1304,249,
160,Renato Prince Carneiro,Brazil,Male,M35-39,06:47:41,1327,1075,223,00:44:25,1145,936,188,03:03:45,1248,1025,213,02:50:03,1361,1092,226,00:5:23,1281,1005,209,00:4:04,1103,897,191,FIN,06:27:17,1305,1056,
1264,Ricardo Maia Do Amaral,Brazil,Male,M30-34,06:41:18,1310,1061,173,00:45:25,1192,970,158,03:06:36,1283,1050,170,02:41:47,1330,1072,177,00:4:00,945,753,113,00:3:30,923,754,126,FIN,06:27:27,1306,1057,
1401,Diego De Araujo Lima,Brazil,Male,M30-34,06:41:30,1312,1062,174,00:45:45,1209,980,161,03:07:09,1292,1057,172,02:39:36,1322,1065,176,00:4:22,1055,832,132,00:4:37,1223,982,164,FIN,06:27:38,1307,1058,
1149,Hati Fukui,Brazil,Male,M25-29,06:30:42,1268,1039,82,00:56:06,1415,1125,90,03:00:09,1212,1006,79,02:26:08,1218,983,77,00:4:56,1186,929,77,00:3:24,888,725,60,FIN,06:27:55,1308,1059,
1095,Maria Clara De Camargo Traldi,Brazil,Female,F30-34,06:35:09,1290,237,23,00:44:50,1165,213,25,03:17:58,1364,262,25,02:24:32,1205,233,26,00:3:42,828,165,20,00:4:08,1126,211,24,FIN,06:28:21,1309,250,
1103,Dyhorrani Beira,Brazil,Female,F30-34,06:35:14,1291,238,24,00:40:52,934,150,19,03:00:56,1222,212,22,02:44:59,1347,264,28,00:4:46,1156,251,26,00:3:41,999,187,19,FIN,06:28:26,1310,251,
1261,Pedro Jose Da Silva Almeida Junior,Brazil,Male,M30-34,06:42:20,1317,1067,175,00:42:47,1048,867,142,02:57:17,1162,974,157,02:50:10,1362,1093,180,00:6:25,1387,1094,176,00:5:41,1343,1068,176,FIN,06:28:27,1311,1060,
641,Elvino Magalhaes Porto Junior,Brazil,Male,M40-44,06:59:42,1360,1093,229,01:10:05,1444,1146,241,03:03:10,1242,1020,221,02:37:02,1307,1053,222,00:4:17,1030,818,189,00:5:09,1291,1030,225,FIN,06:28:43,1312,1061,
225,EMERSON PEREIRA DA SILVA,Brazil,Male,M35-39,06:49:20,1331,1078,224,01:01:01,1434,1139,234,03:06:47,1286,1052,219,02:30:36,1268,1023,212,00:5:46,1332,1049,215,00:5:10,1293,1032,216,FIN,06:28:52,1313,1062,
1175,Wagner Rodrigues Dos Santos Junior,Brazil,Male,M25-29,06:31:39,1271,1041,83,00:43:09,1071,884,75,02:52:11,1056,900,72,02:47:35,1355,1088,87,00:3:20,668,547,52,00:5:24,1317,1049,84,FIN,06:28:52,1314,1063,
499,Michele Nogueira,Brazil,Female,F40-44,06:52:42,1343,259,61,00:46:43,1245,238,59,03:22:55,1381,273,64,02:31:56,1279,249,57,00:6:39,1394,294,70,00:4:29,1193,231,55,FIN,06:29:00,1315,252,
999,Francine Ribeiro Teixeira,Brazil,Female,F45-49,07:03:22,1368,273,56,00:42:34,1033,176,27,03:33:33,1412,284,59,02:40:38,1326,258,54,00:3:41,822,161,28,00:2:56,681,117,18,FIN,06:29:09,1316,253,
1214,Vitor Carvalho,Brazil,Male,M25-29,06:32:51,1279,1047,84,00:49:49,1338,1072,86,02:56:47,1150,968,77,02:38:30,1318,1061,84,00:3:27,722,586,56,00:4:18,1152,932,78,FIN,06:30:03,1317,1064,
224,DIEGO ARIEL DE LIMA,Brazil,Male,M35-39,06:50:40,1335,1080,225,00:58:42,1427,1134,232,03:05:02,1264,1036,216,02:33:08,1289,1037,216,00:9:29,1437,1139,235,00:4:19,1157,936,198,FIN,06:30:08,1318,1065,
1184,Luiz Arthur Marinho Campos,Brazil,Male,M25-29,06:33:01,1280,1048,85,00:43:30,1091,897,76,03:06:22,1279,1047,84,02:32:06,1281,1031,81,00:6:59,1403,1109,88,00:4:04,1102,896,75,FIN,06:30:13,1319,1066,
880,Anderson Padovani Rocha,Brazil,Male,M45-49,07:14:43,1380,1102,202,00:43:08,1068,882,153,03:14:18,1342,1090,199,03:05:48,1392,1110,206,00:5:44,1329,1047,182,00:5:45,1351,1073,196,FIN,06:30:17,1320,1067,
983,Rafael Luiz Da Silva,Brazil,Male,M45-49,07:15:25,1381,1103,203,00:46:25,1235,1001,178,03:15:00,1350,1093,200,03:05:04,1389,1108,205,00:4:08,984,783,121,00:4:48,1245,996,170,FIN,06:30:55,1321,1068,
843,Danilo Benzoni,Brazil,Male,M45-49,07:16:03,1383,1105,204,00:44:03,1130,923,163,03:08:00,1298,1062,192,03:12:24,1401,1116,209,00:5:57,1351,1066,188,00:5:40,1342,1067,194,FIN,06:31:29,1322,1069,
113,Diego Magno Moura De Moraes,Brazil,Male,M35-39,06:52:58,1344,1085,226,00:45:47,1211,982,199,03:15:10,1351,1094,228,02:31:52,1277,1030,214,00:16:46,1443,1145,237,00:3:24,890,726,167,FIN,06:32:19,1323,1070,
1067,Milena Barbosa,Brazil,Female,F25-29,06:32:34,1278,232,24,00:43:20,1082,190,20,03:36:44,1418,288,24,02:07:02,917,161,19,00:3:02,518,87,6,00:2:25,425,66,6,FIN,06:32:34,1324,254,
304,IGOR LEITAO MARQUES,Brazil,Male,M35-39,06:53:18,1345,1086,227,00:47:49,1281,1033,205,02:59:21,1197,998,205,02:54:29,1374,1099,227,00:6:21,1382,1089,225,00:5:19,1311,1044,217,FIN,06:32:38,1325,1071,
491,Amanda Blezer Moreira Pires,Brazil,Female,F40-44,06:57:08,1355,264,62,00:42:48,1050,182,39,03:13:36,1334,250,59,02:52:05,1366,272,64,00:4:06,972,200,48,00:4:32,1205,235,56,FIN,06:33:11,1326,255,
103,Krain Santos De Melo,Brazil,Male,M35-39,06:53:57,1348,1088,228,00:55:58,1413,1123,229,03:09:08,1305,1068,223,02:42:02,1334,1076,222,00:3:05,549,457,98,00:3:45,1023,832,184,FIN,06:33:15,1327,1072,
451,Ludmila Silva Carvalho,Brazil,Female,F40-44,06:57:28,1356,265,63,00:49:59,1342,268,65,03:13:34,1333,249,58,02:44:08,1343,262,61,00:5:21,1278,274,66,00:4:26,1181,227,54,FIN,06:33:30,1328,256,
1391,Guilherme Pereira Da Silva,Brazil,Male,M30-34,06:47:40,1326,1074,176,00:56:44,1417,1127,181,03:09:02,1303,1066,173,02:33:38,1291,1039,174,00:3:45,851,678,100,00:4:32,1203,969,161,FIN,06:33:36,1329,1073,
1467,Mahêva Campos,Brazil,Female,F55-59,07:30:14,1392,280,11,00:42:50,1051,183,4,03:14:39,1346,254,10,03:21:48,1410,289,12,00:4:37,1123,244,10,00:6:19,1380,285,12,FIN,06:33:46,1330,257,
1006,Carla Dolores B G Da Silva,Brazil,Female,F45-49,07:10:01,1373,275,57,00:47:40,1280,248,48,03:18:17,1366,264,53,02:52:56,1371,274,57,00:5:21,1279,275,52,00:5:47,1355,279,57,FIN,06:35:16,1331,258,
1458,Fernanda Karla Amorim De Freitas,Brazil,Female,F55-59,07:34:03,1396,283,12,00:57:18,1418,291,12,03:41:45,1427,291,12,02:45:19,1350,266,10,00:4:47,1160,253,11,00:4:54,1259,252,10,FIN,06:37:06,1332,259,
242,Israel Valente,Brazil,Male,M35-39,06:58:03,1357,1092,229,00:57:30,1420,1129,230,03:11:00,1315,1072,224,02:35:32,1301,1048,219,00:6:29,1390,1097,227,00:7:33,1407,1116,229,FIN,06:37:08,1333,1074,
1390,Guilherme Bernardes Magalhaes,Brazil,Male,M30-34,06:51:44,1341,1083,177,00:44:01,1127,921,152,03:35:53,1416,1130,180,02:20:54,1163,942,162,00:6:34,1392,1099,177,00:4:22,1167,944,156,FIN,06:37:31,1334,1075,
1099,Ângela Oliveira,Brazil,Female,F30-34,06:44:47,1321,252,25,00:45:26,1193,223,27,03:33:55,1415,286,30,02:16:10,1095,204,22,00:4:18,1034,214,24,00:4:57,1265,254,27,FIN,06:37:49,1335,260,
821,Bruno Bernardes,Brazil,Male,M45-49,07:24:01,1387,1109,205,00:47:36,1274,1028,184,03:44:25,1431,1138,210,02:44:12,1344,1082,202,00:4:36,1116,873,137,00:3:12,799,654,98,FIN,06:38:38,1336,1076,
974,Gilberto Freitas,Brazil,Male,M45-49,07:24:07,1388,1110,206,00:52:06,1375,1095,200,03:25:43,1389,1113,203,02:55:30,1375,1100,203,00:4:52,1173,919,151,00:5:56,1361,1081,199,FIN,06:38:43,1337,1077,
462,Rafaella Ribas Reis,Brazil,Female,F40-44,07:03:03,1367,272,64,00:46:11,1225,232,56,03:06:22,1281,233,52,03:01:13,1385,279,68,00:4:27,1078,234,55,00:4:49,1250,251,59,FIN,06:38:46,1338,261,
509,Gabriel Von Zuben,Brazil,Male,M40-44,07:11:13,1375,1100,230,00:53:25,1394,1111,235,03:06:46,1285,1051,227,02:58:47,1381,1103,232,00:5:48,1336,1052,228,00:6:28,1389,1103,233,FIN,06:39:23,1339,1078,
998,Renata Villela,Brazil,Female,F45-49,07:14:39,1379,278,58,00:58:24,1426,293,60,03:19:23,1373,268,54,02:47:33,1354,267,56,00:4:12,1001,205,34,00:5:06,1284,259,51,FIN,06:39:31,1340,262,
374,Vitoria Alencar De Souza,Brazil,Female,F35-39,06:54:46,1349,261,56,00:47:29,1269,245,53,03:25:59,1391,278,60,02:32:00,1280,250,55,00:3:49,883,182,40,00:5:30,1328,272,52,FIN,06:40:34,1341,263,
